application_id,net_monthly_income,monthly_debt_payment,monthly_expenses,property_value,requested_amount,requested_term_months,active_loan_count,has_late_payments,employment_tenure_months,average_monthly_balance,estimated_monthly_payment,debt_to_income_ratio,loan_to_value_ratio,payment_to_income_ratio,expense_to_income_ratio,total_obligations_to_income_ratio,employment_stability_score,banking_capacity_score,credit_history_score,default_flag,recommended_amount
APP-001145,10708.33,1959.64,4879.98,821349.15,603404.03,180,3,0,8,12891.02,3352.24,0.183,0.7346,0.3131,0.4557,0.9518,35,75,76,1,245000.0
APP-001146,10013.88,3711.22,6061.19,851590.97,788644.74,180,3,0,59,16665.8,4381.36,0.3706,0.9261,0.4375,0.6053,1.4134,80,75,76,1,0.0
APP-001147,7270.41,1144.63,5193.28,494020.97,306846.46,240,2,1,57,11233.71,1278.53,0.1574,0.6211,0.1759,0.7143,1.0476,80,75,49,1,150000.0
APP-001148,11760.94,2509.17,7785.71,1199391.9,863897.26,120,1,0,24,235.22,7199.14,0.2133,0.7203,0.6121,0.662,1.4875,80,30,92,1,177000.0
APP-001149,11796.63,4998.61,6680.95,876544.55,482518.39,240,2,0,29,3956.48,2010.49,0.4237,0.5505,0.1704,0.5663,1.1605,80,55,84,1,0.0
APP-001150,9088.99,2582.24,3601.08,680480.83,633895.15,300,1,0,56,7214.22,2112.98,0.2841,0.9315,0.2325,0.3962,0.9128,80,55,92,1,165000.0
APP-001151,11580.5,1315.4,3709.34,621155.57,440502.88,240,0,0,16,4345.65,1835.43,0.1136,0.7092,0.1585,0.3203,0.5924,60,55,100,0,441000.0
APP-001152,9372.46,2270.46,3963.25,726675.16,527610.85,120,2,0,72,23152.53,4396.76,0.2422,0.7261,0.4691,0.4229,1.1342,100,75,84,0,102000.0
APP-001153,6703.25,698.1,3443.41,453056.27,405965.17,300,0,0,43,11536.49,1353.22,0.1041,0.8961,0.2019,0.5137,0.8197,80,75,100,1,362000.0
APP-001154,10733.01,2993.09,5919.36,633802.55,510839.91,240,1,0,48,1623.34,2128.5,0.2789,0.806,0.1983,0.5515,1.0287,80,30,92,0,169000.0
APP-001155,8853.96,2586.66,4601.35,496029.59,300677.4,240,1,0,51,8474.11,1252.82,0.2921,0.6062,0.1415,0.5197,0.9533,80,55,92,0,113000.0
APP-001156,8504.29,243.2,3406.92,1004286.12,638579.21,240,1,0,21,18431.79,2660.75,0.0286,0.6359,0.3129,0.4006,0.7421,60,75,92,1,587000.0
APP-001157,13213.45,3230.97,7213.2,862275.61,676318.17,300,0,0,51,7510.32,2254.39,0.2445,0.7843,0.1706,0.5459,0.961,80,55,100,1,418000.0
APP-001158,2500.0,508.85,1554.35,120000.0,76663.71,240,3,0,67,4791.06,319.43,0.2035,0.6389,0.1278,0.6217,0.9531,100,75,76,1,58000.0
APP-001159,3963.41,1174.18,2222.78,227626.66,101238.86,240,1,0,31,9491.82,421.83,0.2963,0.4448,0.1064,0.5608,0.9635,80,75,92,1,47000.0
APP-001160,4701.37,1581.49,1950.5,324732.31,231559.69,240,1,0,29,10552.36,964.83,0.3364,0.7131,0.2052,0.4149,0.9565,80,75,92,1,14000.0
APP-001161,7337.57,2104.73,2102.83,585831.31,309068.4,120,3,0,134,9629.56,2575.57,0.2868,0.5276,0.351,0.2866,0.9244,100,75,76,1,42000.0
APP-001162,7685.25,1364.54,2173.31,614715.31,571756.93,240,0,0,27,17491.04,2382.32,0.1776,0.9301,0.31,0.2828,0.7703,80,75,100,1,318000.0
APP-001163,3676.56,1289.24,1143.43,302136.08,224481.79,120,2,0,37,2500.01,1870.68,0.3507,0.743,0.5088,0.311,1.1705,80,55,84,0,0.0
APP-001164,5347.49,522.83,2465.9,312253.64,188078.87,180,2,0,104,18113.53,1044.88,0.0978,0.6023,0.1954,0.4611,0.7543,100,100,84,0,158000.0
APP-001165,5745.31,201.81,2890.86,437378.29,275188.7,180,2,0,15,7852.48,1528.83,0.0351,0.6292,0.2661,0.5032,0.8044,60,75,84,1,231000.0
APP-001166,16363.76,0.0,3169.25,887421.76,420973.64,180,1,0,45,35707.6,2338.74,0.0,0.4744,0.1429,0.1937,0.3366,80,75,92,0,387000.0
APP-001167,14265.57,2998.34,4841.18,839478.06,484437.57,240,0,0,66,11757.57,2018.49,0.2102,0.5771,0.1415,0.3394,0.691,100,55,100,0,479000.0
APP-001168,7182.4,754.03,3296.19,384123.75,327320.3,240,0,0,47,11488.06,1363.83,0.105,0.8521,0.1899,0.4589,0.7538,80,75,100,0,307000.0
APP-001169,7336.53,2022.58,2025.26,356621.56,349489.13,180,1,0,14,12025.44,1941.61,0.2757,0.98,0.2646,0.2761,0.8164,60,75,92,1,90000.0
APP-001170,4822.55,0.0,2360.27,429957.91,350171.29,180,1,0,23,1514.52,1945.4,0.0,0.8144,0.4034,0.4894,0.8928,60,55,92,0,280000.0
APP-001171,2500.0,323.49,927.03,205987.53,145846.27,300,0,0,12,718.5,486.15,0.1294,0.708,0.1945,0.3708,0.6947,60,30,100,1,146000.0
APP-001172,8125.98,2322.71,2472.35,711673.44,472441.05,300,0,0,43,7849.27,1574.8,0.2858,0.6638,0.1938,0.3043,0.7839,80,55,100,0,156000.0
APP-001173,5306.87,402.38,2274.06,375236.49,223511.69,240,1,0,61,11382.18,931.3,0.0758,0.5957,0.1755,0.4285,0.6798,100,75,92,1,206000.0
APP-001174,8228.48,2281.72,3972.42,691048.5,677227.53,180,0,0,31,164.57,3762.38,0.2773,0.98,0.4572,0.4828,1.2173,80,30,100,1,108000.0
APP-001175,3379.34,479.92,960.53,129417.93,90005.34,120,3,0,39,2782.67,750.04,0.142,0.6955,0.2219,0.2842,0.6482,80,55,76,1,64000.0
APP-001176,6061.68,1305.73,2310.6,518489.43,508119.65,120,3,0,39,14116.96,4234.33,0.2154,0.98,0.6985,0.3812,1.2951,80,75,76,1,74000.0
APP-001177,8975.61,2722.5,4441.39,656908.11,591977.7,180,0,0,94,368.75,3288.76,0.3033,0.9012,0.3664,0.4948,1.1646,100,30,100,1,75000.0
APP-001178,9671.87,3417.96,2882.85,786206.76,388147.5,300,1,0,55,22037.46,1293.82,0.3534,0.4937,0.1338,0.2981,0.7852,80,75,92,0,0.0
APP-001179,9835.91,2291.26,1522.19,755795.47,478740.64,240,1,0,51,1327.71,1994.75,0.2329,0.6334,0.2028,0.1548,0.5905,80,30,92,0,254000.0
APP-001180,4274.44,453.25,744.39,223266.61,141333.15,180,0,0,86,1389.67,785.18,0.106,0.633,0.1837,0.1741,0.4639,100,55,100,0,141000.0
APP-001181,11234.99,1751.25,3967.21,483501.17,343102.09,300,0,0,18,11431.61,1143.67,0.1559,0.7096,0.1018,0.3531,0.6108,60,75,100,1,343000.0
APP-001182,5939.32,1836.28,1241.63,339628.43,241869.49,240,0,0,55,16844.59,1007.79,0.3092,0.7122,0.1697,0.2091,0.6879,80,75,100,0,58000.0
APP-001183,10525.15,810.69,3834.99,843785.23,826909.52,180,1,1,34,6041.37,4593.94,0.077,0.98,0.4365,0.3644,0.8779,80,55,57,1,295000.0
APP-001184,8465.96,1651.46,5810.95,697778.04,404683.62,240,1,0,102,169.32,1686.18,0.1951,0.58,0.1992,0.6864,1.0806,100,30,92,0,290000.0
APP-001185,4095.56,679.77,816.75,185844.39,139339.82,180,3,0,86,81.91,774.11,0.166,0.7498,0.189,0.1994,0.5544,100,30,76,1,103000.0
APP-001186,7488.17,1539.04,2806.44,391932.26,313603.03,300,1,0,34,14892.12,1045.34,0.2055,0.8001,0.1396,0.3748,0.7199,80,75,92,1,288000.0
APP-001187,9669.16,760.97,7359.87,550965.96,396582.89,180,2,0,41,193.38,2203.24,0.0787,0.7198,0.2279,0.7612,1.0677,80,30,84,0,333000.0
APP-001188,10461.49,0.0,5076.97,665021.27,488340.73,240,1,0,26,23215.8,2034.75,0.0,0.7343,0.1945,0.4853,0.6798,80,75,92,0,449000.0
APP-001189,8048.84,2357.54,2906.95,366086.02,213858.24,180,1,0,79,9761.73,1188.1,0.2929,0.5842,0.1476,0.3612,0.8017,100,75,92,0,76000.0
APP-001190,13401.69,4757.31,5292.31,595076.26,436692.67,300,0,0,69,15022.71,1455.64,0.355,0.7338,0.1086,0.3949,0.8585,100,75,100,0,0.0
APP-001191,11724.03,0.0,5729.51,647248.36,509049.1,240,3,0,42,16619.68,2121.04,0.0,0.7865,0.1809,0.4887,0.6696,80,75,76,0,387000.0
APP-001192,7678.71,2085.92,5308.47,549431.2,418989.68,240,3,0,42,3295.48,1745.79,0.2716,0.7626,0.2274,0.6913,1.1903,80,55,76,1,110000.0
APP-001193,10900.39,4051.08,3652.32,531386.39,421987.81,120,0,0,36,13888.02,3516.57,0.3716,0.7941,0.3226,0.3351,1.0293,80,75,100,1,0.0
APP-001194,14688.14,4456.79,4388.56,997552.86,901427.69,300,3,0,98,1119.74,3004.76,0.3034,0.9036,0.2046,0.2988,0.8068,100,30,76,0,156000.0
APP-001195,14773.55,2388.38,2945.71,1315643.06,1107515.76,240,0,0,44,34924.7,4614.65,0.1617,0.8418,0.3124,0.1994,0.6734,80,75,100,1,668000.0
APP-001196,4570.4,401.79,1994.96,212834.24,155213.27,180,0,0,37,1030.32,862.3,0.0879,0.7293,0.1887,0.4365,0.7131,80,30,100,0,155000.0
APP-001197,5535.09,1280.47,1079.84,366888.04,208271.85,300,2,1,74,8551.68,694.24,0.2313,0.5677,0.1254,0.1951,0.5519,100,75,49,1,97000.0
APP-001198,13251.74,3375.08,4582.38,1172058.39,752460.68,120,0,0,8,2898.48,6270.51,0.2547,0.642,0.4732,0.3458,1.0737,35,30,100,1,152000.0
APP-001199,5113.5,1193.56,1404.22,319446.36,220880.53,180,1,0,40,3426.64,1227.11,0.2334,0.6914,0.24,0.2746,0.748,80,55,92,1,99000.0
APP-001200,4267.87,831.3,2525.98,254680.54,191724.78,240,2,0,80,3472.13,798.85,0.1948,0.7528,0.1872,0.5919,0.9738,100,55,84,1,134000.0
APP-001201,6944.18,475.18,2351.69,631523.93,415427.01,180,1,1,111,26618.52,2307.93,0.0684,0.6578,0.3324,0.3387,0.7394,100,100,57,0,201000.0
APP-001202,9844.73,2748.41,4760.01,634870.23,379877.57,240,0,0,32,11193.44,1582.82,0.2792,0.5984,0.1608,0.4835,0.9235,80,75,100,0,167000.0
APP-001203,8172.33,2336.63,1334.91,734536.51,415405.5,180,1,0,64,3355.75,2307.81,0.2859,0.5655,0.2824,0.1633,0.7317,100,55,92,0,87000.0
APP-001204,6418.2,1592.45,2830.69,498831.06,252082.73,120,1,0,32,4813.01,2100.69,0.2481,0.5053,0.3273,0.441,1.0165,80,55,92,1,72000.0
APP-001205,6342.52,1493.91,1442.89,404835.42,279116.38,120,0,0,141,126.85,2325.97,0.2355,0.6895,0.3667,0.2275,0.8298,100,30,100,0,87000.0
APP-001206,6220.52,2830.93,2188.98,489147.15,258731.2,180,1,0,53,6242.25,1437.4,0.4551,0.5289,0.2311,0.3519,1.0381,80,75,92,1,0.0
APP-001207,5685.57,753.83,4399.45,430784.73,254133.55,300,2,1,69,16010.44,847.11,0.1326,0.5899,0.149,0.7738,1.0554,100,75,49,1,125000.0
APP-001208,15801.23,6311.02,8993.23,1396447.35,933933.87,240,1,1,9,22950.26,3891.39,0.3994,0.6688,0.2463,0.5691,1.2148,35,75,57,1,0.0
APP-001209,9452.04,1108.12,3775.65,568348.81,310506.43,240,0,0,36,18554.92,1293.78,0.1172,0.5463,0.1369,0.3995,0.6536,80,75,100,1,311000.0
APP-001210,11337.63,4254.48,9636.98,802043.25,617066.24,180,0,0,74,3753.33,3428.15,0.3753,0.7694,0.3024,0.85,1.5276,100,55,100,1,0.0
APP-001211,6934.95,2723.16,1897.21,477767.7,389967.85,240,2,0,18,6706.04,1624.87,0.3927,0.8162,0.2343,0.2736,0.9005,60,55,84,1,0.0
APP-001212,7904.94,1414.77,4793.83,653538.17,423868.18,120,1,0,53,10541.33,3532.23,0.179,0.6486,0.4468,0.6064,1.2322,80,75,92,1,149000.0
APP-001213,6216.63,2813.24,1086.49,320447.08,212516.16,180,0,0,114,3091.06,1180.65,0.4525,0.6632,0.1899,0.1748,0.8172,100,55,100,1,0.0
APP-001214,2500.0,714.16,952.43,220763.97,174373.92,240,0,1,77,3775.02,726.56,0.2857,0.7899,0.2906,0.381,0.9573,100,75,65,1,25000.0
APP-001215,4090.37,397.51,835.88,320660.15,201111.84,240,1,0,66,6969.52,837.97,0.0972,0.6272,0.2049,0.2044,0.5064,100,75,92,0,185000.0
APP-001216,2706.02,453.58,1247.92,125276.15,77451.3,240,1,0,37,4433.99,322.71,0.1676,0.6182,0.1193,0.4612,0.748,80,75,92,0,71000.0
APP-001217,2500.0,946.47,1072.39,229371.83,200825.31,300,1,0,22,2535.06,669.42,0.3786,0.8755,0.2678,0.429,1.0753,60,75,92,1,0.0
APP-001218,4674.85,1632.59,1733.31,515232.54,430190.53,240,1,0,46,9965.94,1792.46,0.3492,0.8349,0.3834,0.3708,1.1034,80,75,92,0,1000.0
APP-001219,12739.86,915.67,7576.76,1121528.08,895205.4,180,3,0,70,11697.03,4973.36,0.0719,0.7982,0.3904,0.5947,1.057,100,55,76,1,485000.0
APP-001220,8357.8,1675.77,2751.93,799722.57,672033.9,120,2,0,26,6987.64,5600.28,0.2005,0.8403,0.6701,0.3293,1.1998,80,55,84,1,126000.0
APP-001221,12629.8,3138.42,5965.01,903494.31,418276.09,180,2,0,76,30909.99,2323.76,0.2485,0.463,0.184,0.4723,0.9048,100,75,84,1,194000.0
APP-001222,9815.14,1461.82,5410.98,393517.71,352591.32,240,2,0,54,1508.89,1469.13,0.1489,0.896,0.1497,0.5513,0.8499,80,30,84,1,264000.0
APP-001223,11004.19,6053.32,2010.3,405018.3,312256.18,300,1,0,29,220.08,1040.85,0.5501,0.771,0.0946,0.1827,0.8274,80,30,92,1,0.0
APP-001224,5617.13,1419.52,1686.56,418989.99,356728.74,300,1,0,15,2072.53,1189.1,0.2527,0.8514,0.2117,0.3003,0.7647,60,55,92,1,151000.0
APP-001225,10176.64,2150.8,4361.89,603926.59,465223.39,180,1,0,18,15249.88,2584.57,0.2113,0.7703,0.254,0.4286,0.8939,60,75,92,1,234000.0
APP-001226,10831.89,4188.9,5641.51,579913.45,421226.06,240,0,0,45,24970.01,1755.11,0.3867,0.7264,0.162,0.5208,1.0696,80,75,100,0,0.0
APP-001227,6654.73,1123.78,4308.26,458314.89,313583.54,240,0,0,91,3696.92,1306.6,0.1689,0.6842,0.1963,0.6474,1.0126,100,55,100,0,289000.0
APP-001228,10290.53,3715.29,3966.58,834361.61,640563.41,240,0,0,29,28642.18,2669.01,0.361,0.7677,0.2594,0.3855,1.0059,80,75,100,1,0.0
APP-001229,10311.8,0.0,3808.81,452176.22,307241.43,240,0,1,98,12110.98,1280.17,0.0,0.6795,0.1241,0.3694,0.4935,100,75,65,1,200000.0
APP-001230,6741.43,1054.96,1890.19,417430.81,347646.35,120,3,0,14,7051.7,2897.05,0.1565,0.8328,0.4297,0.2804,0.8666,60,75,76,1,119000.0
APP-001231,4907.14,1800.28,2320.08,476864.54,244994.23,120,1,0,50,1889.52,2041.62,0.3669,0.5138,0.4161,0.4728,1.2557,80,55,92,1,0.0
APP-001232,4710.79,2071.94,1754.59,238577.03,154978.48,300,3,1,47,13690.59,516.59,0.4398,0.6496,0.1097,0.3725,0.922,80,75,41,1,0.0
APP-001233,8776.82,980.71,3301.44,751784.48,736748.79,240,1,1,61,8906.19,3069.79,0.1117,0.98,0.3498,0.3762,0.8377,100,75,57,1,286000.0
APP-001234,9546.43,910.97,3866.09,584956.13,373558.56,180,1,0,54,190.93,2075.33,0.0954,0.6386,0.2174,0.405,0.7178,80,30,92,1,344000.0
APP-001235,5963.92,1785.85,3031.22,476065.45,327995.35,180,3,0,37,20050.1,1822.2,0.2994,0.689,0.3055,0.5083,1.1132,80,100,76,1,41000.0
APP-001236,8585.07,1139.89,2831.38,770526.58,466372.37,180,5,0,37,12914.55,2590.96,0.1328,0.6053,0.3018,0.3298,0.7644,80,75,60,0,201000.0
APP-001237,10325.72,1883.4,3061.11,860577.1,657188.25,300,1,0,81,19298.22,2190.63,0.1824,0.7637,0.2122,0.2965,0.691,100,75,92,0,478000.0
APP-001238,10478.21,3590.85,5124.64,904949.3,564946.78,120,2,0,52,27907.71,4707.89,0.3427,0.6243,0.4493,0.4891,1.2811,80,75,84,1,8000.0
APP-001239,13466.02,1936.76,1615.92,663488.35,461702.02,120,0,1,9,22932.85,3847.52,0.1438,0.6959,0.2857,0.12,0.5495,35,75,65,1,217000.0
APP-001240,12586.34,0.0,4070.57,1133347.87,941078.41,240,1,0,39,25517.55,3921.16,0.0,0.8304,0.3115,0.3234,0.635,80,75,92,0,834000.0
APP-001241,5295.87,200.44,1248.72,289427.22,182096.25,240,2,0,41,6349.18,758.73,0.0378,0.6292,0.1433,0.2358,0.4169,80,75,84,0,153000.0
APP-001242,13887.48,3074.6,8506.37,1037002.15,852954.43,120,1,0,41,25141.32,7107.95,0.2214,0.8225,0.5118,0.6125,1.3457,80,75,92,1,197000.0
APP-001243,6800.88,0.0,2376.57,507674.66,419791.01,120,1,0,75,7611.93,3498.26,0.0,0.8269,0.5144,0.3495,0.8638,100,75,92,0,263000.0
APP-001244,11843.59,2112.87,3911.77,932472.2,799263.23,180,1,0,34,13404.71,4440.35,0.1784,0.8571,0.3749,0.3303,0.8836,80,75,92,0,337000.0
APP-001245,8717.56,218.87,3593.55,663102.91,489549.2,180,1,0,57,10964.46,2719.72,0.0251,0.7383,0.312,0.4122,0.7493,80,75,92,1,450000.0
APP-001246,7181.12,3228.57,2332.0,393607.5,385735.35,120,1,1,115,5693.67,3214.46,0.4496,0.98,0.4476,0.3247,1.222,100,55,57,1,0.0
APP-001247,2715.37,1420.46,965.52,124098.89,106363.84,180,1,0,91,4355.29,590.91,0.5231,0.8571,0.2176,0.3556,1.0963,100,75,92,0,0.0
APP-001248,7950.99,571.3,3462.96,681418.25,519400.22,240,0,0,32,12734.79,2164.17,0.0719,0.7622,0.2722,0.4355,0.7796,80,75,100,0,519000.0
APP-001249,3509.97,898.36,1237.17,257439.1,156041.51,300,1,0,53,6623.41,520.14,0.2559,0.6061,0.1482,0.3525,0.7566,80,75,92,1,91000.0
APP-001250,11595.36,991.91,4073.74,1051568.87,743861.22,300,3,1,5,20009.48,2479.54,0.0855,0.7074,0.2138,0.3513,0.6507,35,75,41,0,305000.0
APP-001251,13353.74,2359.55,3450.27,924009.22,836618.75,180,1,0,68,39394.04,4647.88,0.1767,0.9054,0.3481,0.2584,0.7831,100,75,92,1,383000.0
APP-001252,5949.88,2811.24,1400.57,266001.75,250637.35,180,1,0,21,12479.09,1392.43,0.4725,0.9422,0.234,0.2354,0.9419,60,75,92,1,0.0
APP-001253,9466.31,1464.09,4067.69,827263.68,754615.68,300,4,0,48,9120.53,2515.39,0.1547,0.9122,0.2657,0.4297,0.8501,80,55,68,1,377000.0
APP-001254,6178.75,1111.89,2898.18,391320.62,321694.9,240,0,0,44,9625.03,1340.4,0.18,0.8221,0.2169,0.4691,0.8659,80,75,100,0,252000.0
APP-001255,6488.85,571.32,1242.58,494165.18,275133.47,240,2,0,89,15712.28,1146.39,0.088,0.5568,0.1767,0.1915,0.4562,100,75,84,0,231000.0
APP-001256,10978.38,4176.91,5945.79,640541.78,501756.25,180,2,0,57,3238.89,2787.53,0.3805,0.7833,0.2539,0.5416,1.176,80,30,84,1,0.0
APP-001257,8376.68,0.0,4542.23,834295.56,466052.26,180,0,0,44,24818.57,2589.18,0.0,0.5586,0.3091,0.5422,0.8513,80,75,100,1,466000.0
APP-001258,14066.87,2222.68,8101.82,762731.68,401676.43,240,1,1,71,6369.83,1673.65,0.158,0.5266,0.119,0.576,0.8529,100,55,57,0,229000.0
APP-001259,6956.86,1485.82,3255.69,444725.82,334029.4,240,1,1,97,13637.16,1391.79,0.2136,0.7511,0.2001,0.468,0.8816,100,75,57,0,130000.0
APP-001260,11697.88,1490.88,6105.51,841475.93,663096.43,120,2,0,7,13522.05,5525.8,0.1274,0.788,0.4724,0.5219,1.1218,35,75,84,1,262000.0
APP-001261,8811.72,3003.88,6781.54,443588.46,371478.29,300,1,1,33,9729.56,1238.26,0.3409,0.8374,0.1405,0.7696,1.251,80,75,57,1,14000.0
APP-001262,11046.49,4289.17,4106.6,838973.72,658282.03,240,1,0,117,220.93,2742.84,0.3883,0.7846,0.2483,0.3718,1.0083,100,30,92,0,0.0
APP-001263,7069.1,157.74,1786.29,699942.17,552328.69,240,1,0,149,13903.14,2301.37,0.0223,0.7891,0.3256,0.2527,0.6006,100,75,92,0,508000.0
APP-001264,8341.41,4279.88,1456.0,510258.18,302070.37,180,1,1,29,166.83,1678.17,0.5131,0.592,0.2012,0.1746,0.8888,80,30,57,0,0.0
APP-001265,8130.4,168.66,5698.66,626956.32,442852.5,240,4,0,81,162.61,1845.22,0.0207,0.7064,0.227,0.7009,0.9486,100,30,68,1,301000.0
APP-001266,5824.62,2332.23,4094.74,120000.0,62888.98,240,5,1,29,12777.65,262.04,0.4004,0.5241,0.045,0.703,1.1484,80,75,25,1,0.0
APP-001267,10618.66,2558.84,2888.96,735865.5,338175.83,120,0,0,24,29314.35,2818.13,0.241,0.4596,0.2654,0.2721,0.7784,60,75,100,0,139000.0
APP-001268,10580.8,1581.64,3212.63,681035.51,555918.09,240,2,0,45,5813.92,2316.33,0.1495,0.8163,0.2189,0.3036,0.672,80,55,84,0,428000.0
APP-001269,10399.38,1691.86,3828.65,574742.71,357543.89,240,2,0,86,21347.82,1489.77,0.1627,0.6221,0.1433,0.3682,0.6741,100,75,84,0,300000.0
APP-001270,13418.29,2889.07,8264.07,1200482.2,1000511.64,240,1,1,42,25050.25,4168.8,0.2153,0.8334,0.3107,0.6159,1.1419,80,75,57,1,247000.0
APP-001271,13137.9,3273.68,2811.93,842502.39,727993.84,180,1,0,85,14026.46,4044.41,0.2492,0.8641,0.3078,0.214,0.7711,100,75,92,1,219000.0
APP-001272,7300.18,665.62,876.02,487691.28,311873.09,300,1,0,90,17171.73,1039.58,0.0912,0.6395,0.1424,0.12,0.3536,100,75,92,0,287000.0
APP-001273,9693.77,1815.14,7433.2,612748.16,488201.24,240,2,0,36,9720.33,2034.17,0.1872,0.7967,0.2098,0.7668,1.1639,80,75,84,1,318000.0
APP-001274,6504.48,729.19,3056.97,230891.49,146396.66,120,2,0,35,10509.81,1219.97,0.1121,0.634,0.1876,0.47,0.7696,80,75,84,0,123000.0
APP-001275,8574.74,427.82,4224.83,425514.84,204262.33,120,0,0,43,185.28,1702.19,0.0499,0.48,0.1985,0.4927,0.7411,80,30,100,0,204000.0
APP-001276,6580.8,694.78,2547.97,574501.91,422850.77,180,1,0,49,395.33,2349.17,0.1056,0.736,0.357,0.3872,0.8497,80,30,92,1,266000.0
APP-001277,13684.22,807.42,6767.2,438181.04,288667.71,180,1,0,46,30134.59,1603.71,0.059,0.6588,0.1172,0.4945,0.6707,80,75,92,0,266000.0
APP-001278,9663.83,1557.6,1717.52,543168.59,360005.85,240,1,0,52,15907.49,1500.02,0.1612,0.6628,0.1552,0.1777,0.4941,80,75,92,0,331000.0
APP-001279,7802.31,2188.91,2227.19,490024.18,478652.98,240,0,0,38,7972.31,1994.39,0.2805,0.9768,0.2556,0.2855,0.8216,80,75,100,0,130000.0
APP-001280,12319.58,2918.5,5381.5,1249022.95,651538.57,180,1,0,22,35320.98,3619.66,0.2369,0.5216,0.2938,0.4368,0.9675,60,75,92,0,231000.0
APP-001281,2500.0,1241.02,300.0,209587.17,161334.6,300,1,0,132,7143.96,537.78,0.4964,0.7698,0.2151,0.12,0.8315,100,75,92,1,0.0
APP-001282,2500.0,0.0,928.99,149927.33,88558.33,180,1,0,33,3863.13,491.99,0.0,0.5907,0.1968,0.3716,0.5684,80,75,92,1,81000.0
APP-001283,11046.68,3156.12,3995.96,1032657.76,865443.6,240,4,0,15,220.93,3606.02,0.2857,0.8381,0.3264,0.3617,0.9739,60,30,68,1,116000.0
APP-001284,8693.5,1920.38,3230.24,492666.81,373833.63,300,1,0,74,9124.36,1246.11,0.2209,0.7588,0.1433,0.3716,0.7358,100,75,92,0,310000.0
APP-001285,9301.43,3108.48,3086.46,820049.22,630875.97,240,1,0,25,3726.86,2628.65,0.3342,0.7693,0.2826,0.3318,0.9486,80,55,92,1,32000.0
APP-001286,4255.53,1363.07,1109.24,193797.84,115729.16,240,1,1,70,5236.7,482.2,0.3203,0.5972,0.1133,0.2607,0.6943,100,75,57,1,17000.0
APP-001287,8425.65,1659.02,1082.48,752567.8,466948.43,240,1,1,32,2589.48,1945.62,0.1969,0.6205,0.2309,0.1285,0.5563,80,55,57,1,176000.0
APP-001288,14911.23,3640.89,6608.05,934778.97,785721.51,120,1,0,146,1094.43,6547.68,0.2442,0.8405,0.4391,0.4432,1.1264,100,30,92,1,174000.0
APP-001289,11137.44,1290.05,4142.91,573432.46,544877.65,120,2,0,105,222.75,4540.65,0.1158,0.9502,0.4077,0.372,0.8955,100,30,84,1,263000.0
APP-001290,9043.06,2766.41,1808.2,597668.69,467639.9,240,3,0,44,11760.79,1948.5,0.3059,0.7824,0.2155,0.2,0.7213,80,75,76,1,73000.0
APP-001291,7095.03,0.0,3050.9,532071.69,321017.63,120,1,1,66,141.9,2675.15,0.0,0.6033,0.377,0.43,0.8071,100,30,57,1,170000.0
APP-001292,7237.37,2379.33,2698.15,442163.51,337840.34,180,2,0,58,6237.04,1876.89,0.3288,0.7641,0.2593,0.3728,0.9609,80,55,84,1,23000.0
APP-001293,2500.0,541.89,865.59,199927.91,195929.35,180,0,0,31,4437.39,1088.5,0.2168,0.98,0.4354,0.3462,0.9984,80,75,100,1,60000.0
APP-001294,9324.45,1415.56,1118.93,554861.71,406888.4,300,1,1,72,4663.29,1356.29,0.1518,0.7333,0.1455,0.12,0.4173,100,55,57,0,232000.0
APP-001295,11205.55,2100.43,5930.45,909517.22,827696.43,300,2,0,52,1945.89,2758.99,0.1874,0.91,0.2462,0.5292,0.9629,80,30,84,1,459000.0
APP-001296,3458.02,683.69,770.14,269587.09,168156.88,240,1,0,56,3765.57,700.65,0.1977,0.6238,0.2026,0.2227,0.623,80,75,92,0,116000.0
APP-001297,6383.47,2563.74,2745.68,439842.41,314280.08,240,0,0,69,2580.55,1309.5,0.4016,0.7145,0.2051,0.4301,1.0369,100,55,100,0,0.0
APP-001298,4796.11,3226.29,1394.12,297623.37,238260.45,180,2,1,47,6316.92,1323.67,0.6727,0.8005,0.276,0.2907,1.2394,80,75,49,1,0.0
APP-001299,5410.88,2114.47,1936.03,393520.77,303661.35,120,2,0,29,1192.84,2530.51,0.3908,0.7717,0.4677,0.3578,1.2163,80,30,84,1,0.0
APP-001300,8671.14,1221.37,5240.55,692863.79,429831.54,240,1,1,66,9156.34,1790.96,0.1409,0.6204,0.2065,0.6044,0.9518,100,75,57,0,245000.0
APP-001301,2500.0,770.42,1262.65,267780.96,164621.76,240,0,0,76,2095.55,685.92,0.3082,0.6148,0.2744,0.5051,1.0876,100,55,100,1,25000.0
APP-001302,10465.67,3289.0,6287.84,909566.45,771746.19,180,2,0,76,11926.99,4287.48,0.3143,0.8485,0.4097,0.6008,1.3247,100,75,84,1,57000.0
APP-001303,10912.34,987.32,5160.03,955569.48,836029.28,240,1,1,77,28608.18,3483.46,0.0905,0.8749,0.3192,0.4729,0.8826,100,75,57,1,387000.0
APP-001304,7696.47,334.7,3720.34,966624.66,885987.54,240,1,0,61,10235.0,3691.61,0.0435,0.9166,0.4797,0.4834,1.0065,100,75,92,1,521000.0
APP-001305,2500.0,527.85,337.54,198218.13,189201.38,180,0,0,15,4010.0,1051.12,0.2111,0.9545,0.4204,0.135,0.7666,60,75,100,1,62000.0
